image_name,folder_name,image_id,label,set
/Users/kimhakhyun/Desktop/Git/capstone/Capstone/data/6/483.jpg,6,483,6,train
/Users/kimhakhyun/Desktop/Git/capstone/Capstone/data/6/118.jpg,6,118,6,train
/Users/kimhakhyun/Desktop/Git/capstone/Capstone/data/6/130.jpg,6,130,6,train
/Users/kimhakhyun/Desktop/Git/capstone/Capstone/data/6/656.jpg,6,656,6,val
/Users/kimhakhyun/Desktop/Git/capstone/Capstone/data/6/642.jpg,6,642,6,train
/Users/kimhakhyun/Desktop/Git/capstone/Capstone/data/6/124.jpg,6,124,6,train
/Users/kimhakhyun/Desktop/Git/capstone/Capstone/data/6/871.jpg,6,871,6,train
/Users/kimhakhyun/Desktop/Git/capstone/Capstone/data/6/31.jpg,6,31,6,train
/Users/kimhakhyun/Desktop/Git/capstone/Capstone/data/6/865.jpg,6,865,6,train
/Users/kimhakhyun/Desktop/Git/capstone/Capstone/data/6/25.jpg,6,25,6,train
/Users/kimhakhyun/Desktop/Git/capstone/Capstone/data/6/695.jpg,6,695,6,train
/Users/kimhakhyun/Desktop/Git/capstone/Capstone/data/6/859.jpg,6,859,6,train
/Users/kimhakhyun/Desktop/Git/capstone/Capstone/data/6/19.jpg,6,19,6,train
/Users/kimhakhyun/Desktop/Git/capstone/Capstone/data/6/681.jpg,6,681,6,val
/Users/kimhakhyun/Desktop/Git/capstone/Capstone/data/6/42.jpg,6,42,6,train
/Users/kimhakhyun/Desktop/Git/capstone/Capstone/data/6/802.jpg,6,802,6,train
/Users/kimhakhyun/Desktop/Git/capstone/Capstone/data/6/4.jpg,6,4,6,train
/Users/kimhakhyun/Desktop/Git/capstone/Capstone/data/6/56.jpg,6,56,6,train
/Users/kimhakhyun/Desktop/Git/capstone/Capstone/data/6/816.jpg,6,816,6,train
/Users/kimhakhyun/Desktop/Git/capstone/Capstone/data/6/180.jpg,6,180,6,train
/Users/kimhakhyun/Desktop/Git/capstone/Capstone/data/6/194.jpg,6,194,6,train
/Users/kimhakhyun/Desktop/Git/capstone/Capstone/data/6/81.jpg,6,81,6,train
/Users/kimhakhyun/Desktop/Git/capstone/Capstone/data/6/619.jpg,6,619,6,train
/Users/kimhakhyun/Desktop/Git/capstone/Capstone/data/6/95.jpg,6,95,6,val
/Users/kimhakhyun/Desktop/Git/capstone/Capstone/data/6/625.jpg,6,625,6,train
/Users/kimhakhyun/Desktop/Git/capstone/Capstone/data/6/143.jpg,6,143,6,train
/Users/kimhakhyun/Desktop/Git/capstone/Capstone/data/6/157.jpg,6,157,6,val
/Users/kimhakhyun/Desktop/Git/capstone/Capstone/data/6/631.jpg,6,631,6,train
/Users/kimhakhyun/Desktop/Git/capstone/Capstone/data/6/382.jpg,6,382,6,train
/Users/kimhakhyun/Desktop/Git/capstone/Capstone/data/6/396.jpg,6,396,6,val
/Users/kimhakhyun/Desktop/Git/capstone/Capstone/data/6/369.jpg,6,369,6,train
/Users/kimhakhyun/Desktop/Git/capstone/Capstone/data/6/341.jpg,6,341,6,train
/Users/kimhakhyun/Desktop/Git/capstone/Capstone/data/6/427.jpg,6,427,6,train
/Users/kimhakhyun/Desktop/Git/capstone/Capstone/data/6/433.jpg,6,433,6,train
/Users/kimhakhyun/Desktop/Git/capstone/Capstone/data/6/355.jpg,6,355,6,train
/Users/kimhakhyun/Desktop/Git/capstone/Capstone/data/6/590.jpg,6,590,6,train
/Users/kimhakhyun/Desktop/Git/capstone/Capstone/data/6/584.jpg,6,584,6,test
/Users/kimhakhyun/Desktop/Git/capstone/Capstone/data/6/209.jpg,6,209,6,train
/Users/kimhakhyun/Desktop/Git/capstone/Capstone/data/6/235.jpg,6,235,6,train
/Users/kimhakhyun/Desktop/Git/capstone/Capstone/data/6/553.jpg,6,553,6,train
/Users/kimhakhyun/Desktop/Git/capstone/Capstone/data/6/547.jpg,6,547,6,train
/Users/kimhakhyun/Desktop/Git/capstone/Capstone/data/6/221.jpg,6,221,6,train
/Users/kimhakhyun/Desktop/Git/capstone/Capstone/data/6/792.jpg,6,792,6,train
/Users/kimhakhyun/Desktop/Git/capstone/Capstone/data/6/786.jpg,6,786,6,train
/Users/kimhakhyun/Desktop/Git/capstone/Capstone/data/6/779.jpg,6,779,6,train
/Users/kimhakhyun/Desktop/Git/capstone/Capstone/data/6/751.jpg,6,751,6,test
/Users/kimhakhyun/Desktop/Git/capstone/Capstone/data/6/745.jpg,6,745,6,train
/Users/kimhakhyun/Desktop/Git/capstone/Capstone/data/6/744.jpg,6,744,6,train
/Users/kimhakhyun/Desktop/Git/capstone/Capstone/data/6/750.jpg,6,750,6,train
/Users/kimhakhyun/Desktop/Git/capstone/Capstone/data/6/778.jpg,6,778,6,train
/Users/kimhakhyun/Desktop/Git/capstone/Capstone/data/6/787.jpg,6,787,6,test
/Users/kimhakhyun/Desktop/Git/capstone/Capstone/data/6/793.jpg,6,793,6,train
/Users/kimhakhyun/Desktop/Git/capstone/Capstone/data/6/546.jpg,6,546,6,test
/Users/kimhakhyun/Desktop/Git/capstone/Capstone/data/6/220.jpg,6,220,6,train
/Users/kimhakhyun/Desktop/Git/capstone/Capstone/data/6/234.jpg,6,234,6,train
/Users/kimhakhyun/Desktop/Git/capstone/Capstone/data/6/552.jpg,6,552,6,train
/Users/kimhakhyun/Desktop/Git/capstone/Capstone/data/6/208.jpg,6,208,6,train
/Users/kimhakhyun/Desktop/Git/capstone/Capstone/data/6/585.jpg,6,585,6,train
/Users/kimhakhyun/Desktop/Git/capstone/Capstone/data/6/591.jpg,6,591,6,train
/Users/kimhakhyun/Desktop/Git/capstone/Capstone/data/6/432.jpg,6,432,6,train
/Users/kimhakhyun/Desktop/Git/capstone/Capstone/data/6/354.jpg,6,354,6,train
/Users/kimhakhyun/Desktop/Git/capstone/Capstone/data/6/340.jpg,6,340,6,train
/Users/kimhakhyun/Desktop/Git/capstone/Capstone/data/6/426.jpg,6,426,6,train
/Users/kimhakhyun/Desktop/Git/capstone/Capstone/data/6/368.jpg,6,368,6,train
/Users/kimhakhyun/Desktop/Git/capstone/Capstone/data/6/397.jpg,6,397,6,train
/Users/kimhakhyun/Desktop/Git/capstone/Capstone/data/6/383.jpg,6,383,6,test
/Users/kimhakhyun/Desktop/Git/capstone/Capstone/data/6/156.jpg,6,156,6,train
/Users/kimhakhyun/Desktop/Git/capstone/Capstone/data/6/630.jpg,6,630,6,train
/Users/kimhakhyun/Desktop/Git/capstone/Capstone/data/6/624.jpg,6,624,6,train
/Users/kimhakhyun/Desktop/Git/capstone/Capstone/data/6/142.jpg,6,142,6,train
/Users/kimhakhyun/Desktop/Git/capstone/Capstone/data/6/94.jpg,6,94,6,train
/Users/kimhakhyun/Desktop/Git/capstone/Capstone/data/6/618.jpg,6,618,6,train
/Users/kimhakhyun/Desktop/Git/capstone/Capstone/data/6/80.jpg,6,80,6,train
/Users/kimhakhyun/Desktop/Git/capstone/Capstone/data/6/195.jpg,6,195,6,test
/Users/kimhakhyun/Desktop/Git/capstone/Capstone/data/6/181.jpg,6,181,6,train
/Users/kimhakhyun/Desktop/Git/capstone/Capstone/data/6/5.jpg,6,5,6,train
/Users/kimhakhyun/Desktop/Git/capstone/Capstone/data/6/817.jpg,6,817,6,test
/Users/kimhakhyun/Desktop/Git/capstone/Capstone/data/6/57.jpg,6,57,6,train
/Users/kimhakhyun/Desktop/Git/capstone/Capstone/data/6/803.jpg,6,803,6,train
/Users/kimhakhyun/Desktop/Git/capstone/Capstone/data/6/43.jpg,6,43,6,val
/Users/kimhakhyun/Desktop/Git/capstone/Capstone/data/6/55.jpg,6,55,6,train
/Users/kimhakhyun/Desktop/Git/capstone/Capstone/data/6/815.jpg,6,815,6,train
/Users/kimhakhyun/Desktop/Git/capstone/Capstone/data/6/7.jpg,6,7,6,train
/Users/kimhakhyun/Desktop/Git/capstone/Capstone/data/6/41.jpg,6,41,6,train
/Users/kimhakhyun/Desktop/Git/capstone/Capstone/data/6/801.jpg,6,801,6,train
/Users/kimhakhyun/Desktop/Git/capstone/Capstone/data/6/69.jpg,6,69,6,train
/Users/kimhakhyun/Desktop/Git/capstone/Capstone/data/6/829.jpg,6,829,6,train
/Users/kimhakhyun/Desktop/Git/capstone/Capstone/data/6/197.jpg,6,197,6,train
/Users/kimhakhyun/Desktop/Git/capstone/Capstone/data/6/183.jpg,6,183,6,train
/Users/kimhakhyun/Desktop/Git/capstone/Capstone/data/6/96.jpg,6,96,6,train
/Users/kimhakhyun/Desktop/Git/capstone/Capstone/data/6/168.jpg,6,168,6,train
/Users/kimhakhyun/Desktop/Git/capstone/Capstone/data/6/82.jpg,6,82,6,train
/Users/kimhakhyun/Desktop/Git/capstone/Capstone/data/6/632.jpg,6,632,6,train
/Users/kimhakhyun/Desktop/Git/capstone/Capstone/data/6/154.jpg,6,154,6,train
/Users/kimhakhyun/Desktop/Git/capstone/Capstone/data/6/140.jpg,6,140,6,train
/Users/kimhakhyun/Desktop/Git/capstone/Capstone/data/6/626.jpg,6,626,6,val
/Users/kimhakhyun/Desktop/Git/capstone/Capstone/data/6/395.jpg,6,395,6,train
/Users/kimhakhyun/Desktop/Git/capstone/Capstone/data/6/381.jpg,6,381,6,train
/Users/kimhakhyun/Desktop/Git/capstone/Capstone/data/6/418.jpg,6,418,6,train
/Users/kimhakhyun/Desktop/Git/capstone/Capstone/data/6/356.jpg,6,356,6,train
/Users/kimhakhyun/Desktop/Git/capstone/Capstone/data/6/430.jpg,6,430,6,train
/Users/kimhakhyun/Desktop/Git/capstone/Capstone/data/6/424.jpg,6,424,6,train
/Users/kimhakhyun/Desktop/Git/capstone/Capstone/data/6/342.jpg,6,342,6,train
/Users/kimhakhyun/Desktop/Git/capstone/Capstone/data/6/587.jpg,6,587,6,val
/Users/kimhakhyun/Desktop/Git/capstone/Capstone/data/6/593.jpg,6,593,6,test
/Users/kimhakhyun/Desktop/Git/capstone/Capstone/data/6/578.jpg,6,578,6,val
/Users/kimhakhyun/Desktop/Git/capstone/Capstone/data/6/222.jpg,6,222,6,train
/Users/kimhakhyun/Desktop/Git/capstone/Capstone/data/6/544.jpg,6,544,6,test
/Users/kimhakhyun/Desktop/Git/capstone/Capstone/data/6/550.jpg,6,550,6,train
/Users/kimhakhyun/Desktop/Git/capstone/Capstone/data/6/236.jpg,6,236,6,test
/Users/kimhakhyun/Desktop/Git/capstone/Capstone/data/6/785.jpg,6,785,6,train
/Users/kimhakhyun/Desktop/Git/capstone/Capstone/data/6/791.jpg,6,791,6,train
/Users/kimhakhyun/Desktop/Git/capstone/Capstone/data/6/746.jpg,6,746,6,test
/Users/kimhakhyun/Desktop/Git/capstone/Capstone/data/6/752.jpg,6,752,6,train
/Users/kimhakhyun/Desktop/Git/capstone/Capstone/data/6/753.jpg,6,753,6,train
/Users/kimhakhyun/Desktop/Git/capstone/Capstone/data/6/747.jpg,6,747,6,train
/Users/kimhakhyun/Desktop/Git/capstone/Capstone/data/6/790.jpg,6,790,6,train
/Users/kimhakhyun/Desktop/Git/capstone/Capstone/data/6/784.jpg,6,784,6,train
/Users/kimhakhyun/Desktop/Git/capstone/Capstone/data/6/551.jpg,6,551,6,train
/Users/kimhakhyun/Desktop/Git/capstone/Capstone/data/6/237.jpg,6,237,6,train
/Users/kimhakhyun/Desktop/Git/capstone/Capstone/data/6/223.jpg,6,223,6,train
/Users/kimhakhyun/Desktop/Git/capstone/Capstone/data/6/545.jpg,6,545,6,train
/Users/kimhakhyun/Desktop/Git/capstone/Capstone/data/6/579.jpg,6,579,6,val
/Users/kimhakhyun/Desktop/Git/capstone/Capstone/data/6/592.jpg,6,592,6,train
/Users/kimhakhyun/Desktop/Git/capstone/Capstone/data/6/586.jpg,6,586,6,train
/Users/kimhakhyun/Desktop/Git/capstone/Capstone/data/6/425.jpg,6,425,6,train
/Users/kimhakhyun/Desktop/Git/capstone/Capstone/data/6/343.jpg,6,343,6,val
/Users/kimhakhyun/Desktop/Git/capstone/Capstone/data/6/357.jpg,6,357,6,train
/Users/kimhakhyun/Desktop/Git/capstone/Capstone/data/6/431.jpg,6,431,6,train
/Users/kimhakhyun/Desktop/Git/capstone/Capstone/data/6/419.jpg,6,419,6,train
/Users/kimhakhyun/Desktop/Git/capstone/Capstone/data/6/380.jpg,6,380,6,val
/Users/kimhakhyun/Desktop/Git/capstone/Capstone/data/6/394.jpg,6,394,6,train
/Users/kimhakhyun/Desktop/Git/capstone/Capstone/data/6/141.jpg,6,141,6,train
/Users/kimhakhyun/Desktop/Git/capstone/Capstone/data/6/627.jpg,6,627,6,train
/Users/kimhakhyun/Desktop/Git/capstone/Capstone/data/6/633.jpg,6,633,6,train
/Users/kimhakhyun/Desktop/Git/capstone/Capstone/data/6/155.jpg,6,155,6,train
/Users/kimhakhyun/Desktop/Git/capstone/Capstone/data/6/83.jpg,6,83,6,train
/Users/kimhakhyun/Desktop/Git/capstone/Capstone/data/6/97.jpg,6,97,6,train
/Users/kimhakhyun/Desktop/Git/capstone/Capstone/data/6/169.jpg,6,169,6,train
/Users/kimhakhyun/Desktop/Git/capstone/Capstone/data/6/182.jpg,6,182,6,val
/Users/kimhakhyun/Desktop/Git/capstone/Capstone/data/6/828.jpg,6,828,6,train
/Users/kimhakhyun/Desktop/Git/capstone/Capstone/data/6/68.jpg,6,68,6,val
/Users/kimhakhyun/Desktop/Git/capstone/Capstone/data/6/196.jpg,6,196,6,train
/Users/kimhakhyun/Desktop/Git/capstone/Capstone/data/6/800.jpg,6,800,6,train
/Users/kimhakhyun/Desktop/Git/capstone/Capstone/data/6/40.jpg,6,40,6,train
/Users/kimhakhyun/Desktop/Git/capstone/Capstone/data/6/814.jpg,6,814,6,train
/Users/kimhakhyun/Desktop/Git/capstone/Capstone/data/6/54.jpg,6,54,6,train
/Users/kimhakhyun/Desktop/Git/capstone/Capstone/data/6/6.jpg,6,6,6,train
/Users/kimhakhyun/Desktop/Git/capstone/Capstone/data/6/192.jpg,6,192,6,test
/Users/kimhakhyun/Desktop/Git/capstone/Capstone/data/6/78.jpg,6,78,6,train
/Users/kimhakhyun/Desktop/Git/capstone/Capstone/data/6/838.jpg,6,838,6,train
/Users/kimhakhyun/Desktop/Git/capstone/Capstone/data/6/186.jpg,6,186,6,train
/Users/kimhakhyun/Desktop/Git/capstone/Capstone/data/6/2.jpg,6,2,6,train
/Users/kimhakhyun/Desktop/Git/capstone/Capstone/data/6/50.jpg,6,50,6,train
/Users/kimhakhyun/Desktop/Git/capstone/Capstone/data/6/810.jpg,6,810,6,train
/Users/kimhakhyun/Desktop/Git/capstone/Capstone/data/6/44.jpg,6,44,6,test
/Users/kimhakhyun/Desktop/Git/capstone/Capstone/data/6/804.jpg,6,804,6,train
/Users/kimhakhyun/Desktop/Git/capstone/Capstone/data/6/151.jpg,6,151,6,train
/Users/kimhakhyun/Desktop/Git/capstone/Capstone/data/6/637.jpg,6,637,6,train
/Users/kimhakhyun/Desktop/Git/capstone/Capstone/data/6/623.jpg,6,623,6,train
/Users/kimhakhyun/Desktop/Git/capstone/Capstone/data/6/145.jpg,6,145,6,val
/Users/kimhakhyun/Desktop/Git/capstone/Capstone/data/6/93.jpg,6,93,6,test
/Users/kimhakhyun/Desktop/Git/capstone/Capstone/data/6/87.jpg,6,87,6,train
/Users/kimhakhyun/Desktop/Git/capstone/Capstone/data/6/179.jpg,6,179,6,train
/Users/kimhakhyun/Desktop/Git/capstone/Capstone/data/6/390.jpg,6,390,6,train
/Users/kimhakhyun/Desktop/Git/capstone/Capstone/data/6/384.jpg,6,384,6,train
/Users/kimhakhyun/Desktop/Git/capstone/Capstone/data/6/435.jpg,6,435,6,train
/Users/kimhakhyun/Desktop/Git/capstone/Capstone/data/6/353.jpg,6,353,6,train
/Users/kimhakhyun/Desktop/Git/capstone/Capstone/data/6/347.jpg,6,347,6,train
/Users/kimhakhyun/Desktop/Git/capstone/Capstone/data/6/421.jpg,6,421,6,train
/Users/kimhakhyun/Desktop/Git/capstone/Capstone/data/6/409.jpg,6,409,6,train
/Users/kimhakhyun/Desktop/Git/capstone/Capstone/data/6/582.jpg,6,582,6,train
/Users/kimhakhyun/Desktop/Git/capstone/Capstone/data/6/596.jpg,6,596,6,test
/Users/kimhakhyun/Desktop/Git/capstone/Capstone/data/6/541.jpg,6,541,6,train
/Users/kimhakhyun/Desktop/Git/capstone/Capstone/data/6/227.jpg,6,227,6,train
/Users/kimhakhyun/Desktop/Git/capstone/Capstone/data/6/233.jpg,6,233,6,train
/Users/kimhakhyun/Desktop/Git/capstone/Capstone/data/6/555.jpg,6,555,6,train
/Users/kimhakhyun/Desktop/Git/capstone/Capstone/data/6/569.jpg,6,569,6,train
/Users/kimhakhyun/Desktop/Git/capstone/Capstone/data/6/780.jpg,6,780,6,train
/Users/kimhakhyun/Desktop/Git/capstone/Capstone/data/6/794.jpg,6,794,6,train
/Users/kimhakhyun/Desktop/Git/capstone/Capstone/data/6/743.jpg,6,743,6,train
/Users/kimhakhyun/Desktop/Git/capstone/Capstone/data/6/757.jpg,6,757,6,train
/Users/kimhakhyun/Desktop/Git/capstone/Capstone/data/6/756.jpg,6,756,6,test
/Users/kimhakhyun/Desktop/Git/capstone/Capstone/data/6/742.jpg,6,742,6,train
/Users/kimhakhyun/Desktop/Git/capstone/Capstone/data/6/795.jpg,6,795,6,train
/Users/kimhakhyun/Desktop/Git/capstone/Capstone/data/6/781.jpg,6,781,6,train
/Users/kimhakhyun/Desktop/Git/capstone/Capstone/data/6/568.jpg,6,568,6,train
/Users/kimhakhyun/Desktop/Git/capstone/Capstone/data/6/232.jpg,6,232,6,val
/Users/kimhakhyun/Desktop/Git/capstone/Capstone/data/6/554.jpg,6,554,6,train
/Users/kimhakhyun/Desktop/Git/capstone/Capstone/data/6/540.jpg,6,540,6,train
/Users/kimhakhyun/Desktop/Git/capstone/Capstone/data/6/226.jpg,6,226,6,train
/Users/kimhakhyun/Desktop/Git/capstone/Capstone/data/6/597.jpg,6,597,6,train
/Users/kimhakhyun/Desktop/Git/capstone/Capstone/data/6/583.jpg,6,583,6,train
/Users/kimhakhyun/Desktop/Git/capstone/Capstone/data/6/408.jpg,6,408,6,test
/Users/kimhakhyun/Desktop/Git/capstone/Capstone/data/6/346.jpg,6,346,6,train
/Users/kimhakhyun/Desktop/Git/capstone/Capstone/data/6/420.jpg,6,420,6,test
/Users/kimhakhyun/Desktop/Git/capstone/Capstone/data/6/434.jpg,6,434,6,train
/Users/kimhakhyun/Desktop/Git/capstone/Capstone/data/6/352.jpg,6,352,6,train
/Users/kimhakhyun/Desktop/Git/capstone/Capstone/data/6/385.jpg,6,385,6,train
/Users/kimhakhyun/Desktop/Git/capstone/Capstone/data/6/391.jpg,6,391,6,train
/Users/kimhakhyun/Desktop/Git/capstone/Capstone/data/6/86.jpg,6,86,6,train
/Users/kimhakhyun/Desktop/Git/capstone/Capstone/data/6/178.jpg,6,178,6,train
/Users/kimhakhyun/Desktop/Git/capstone/Capstone/data/6/92.jpg,6,92,6,train
/Users/kimhakhyun/Desktop/Git/capstone/Capstone/data/6/622.jpg,6,622,6,train
/Users/kimhakhyun/Desktop/Git/capstone/Capstone/data/6/144.jpg,6,144,6,train
/Users/kimhakhyun/Desktop/Git/capstone/Capstone/data/6/150.jpg,6,150,6,train
/Users/kimhakhyun/Desktop/Git/capstone/Capstone/data/6/636.jpg,6,636,6,test
/Users/kimhakhyun/Desktop/Git/capstone/Capstone/data/6/805.jpg,6,805,6,train
/Users/kimhakhyun/Desktop/Git/capstone/Capstone/data/6/45.jpg,6,45,6,val
/Users/kimhakhyun/Desktop/Git/capstone/Capstone/data/6/3.jpg,6,3,6,train
/Users/kimhakhyun/Desktop/Git/capstone/Capstone/data/6/811.jpg,6,811,6,train
/Users/kimhakhyun/Desktop/Git/capstone/Capstone/data/6/51.jpg,6,51,6,train
/Users/kimhakhyun/Desktop/Git/capstone/Capstone/data/6/839.jpg,6,839,6,train
/Users/kimhakhyun/Desktop/Git/capstone/Capstone/data/6/79.jpg,6,79,6,train
/Users/kimhakhyun/Desktop/Git/capstone/Capstone/data/6/187.jpg,6,187,6,test
/Users/kimhakhyun/Desktop/Git/capstone/Capstone/data/6/193.jpg,6,193,6,val
/Users/kimhakhyun/Desktop/Git/capstone/Capstone/data/6/185.jpg,6,185,6,train
/Users/kimhakhyun/Desktop/Git/capstone/Capstone/data/6/191.jpg,6,191,6,train
/Users/kimhakhyun/Desktop/Git/capstone/Capstone/data/6/47.jpg,6,47,6,test
/Users/kimhakhyun/Desktop/Git/capstone/Capstone/data/6/807.jpg,6,807,6,train
/Users/kimhakhyun/Desktop/Git/capstone/Capstone/data/6/53.jpg,6,53,6,val
/Users/kimhakhyun/Desktop/Git/capstone/Capstone/data/6/813.jpg,6,813,6,train
/Users/kimhakhyun/Desktop/Git/capstone/Capstone/data/6/1.jpg,6,1,6,train
/Users/kimhakhyun/Desktop/Git/capstone/Capstone/data/6/146.jpg,6,146,6,train
/Users/kimhakhyun/Desktop/Git/capstone/Capstone/data/6/620.jpg,6,620,6,train
/Users/kimhakhyun/Desktop/Git/capstone/Capstone/data/6/634.jpg,6,634,6,train
/Users/kimhakhyun/Desktop/Git/capstone/Capstone/data/6/152.jpg,6,152,6,train
/Users/kimhakhyun/Desktop/Git/capstone/Capstone/data/6/84.jpg,6,84,6,test
/Users/kimhakhyun/Desktop/Git/capstone/Capstone/data/6/608.jpg,6,608,6,train
/Users/kimhakhyun/Desktop/Git/capstone/Capstone/data/6/90.jpg,6,90,6,train
/Users/kimhakhyun/Desktop/Git/capstone/Capstone/data/6/387.jpg,6,387,6,train
/Users/kimhakhyun/Desktop/Git/capstone/Capstone/data/6/393.jpg,6,393,6,train
/Users/kimhakhyun/Desktop/Git/capstone/Capstone/data/6/422.jpg,6,422,6,test
/Users/kimhakhyun/Desktop/Git/capstone/Capstone/data/6/344.jpg,6,344,6,train
/Users/kimhakhyun/Desktop/Git/capstone/Capstone/data/6/350.jpg,6,350,6,train
/Users/kimhakhyun/Desktop/Git/capstone/Capstone/data/6/436.jpg,6,436,6,val
/Users/kimhakhyun/Desktop/Git/capstone/Capstone/data/6/378.jpg,6,378,6,train
/Users/kimhakhyun/Desktop/Git/capstone/Capstone/data/6/595.jpg,6,595,6,train
/Users/kimhakhyun/Desktop/Git/capstone/Capstone/data/6/581.jpg,6,581,6,train
/Users/kimhakhyun/Desktop/Git/capstone/Capstone/data/6/556.jpg,6,556,6,train
/Users/kimhakhyun/Desktop/Git/capstone/Capstone/data/6/230.jpg,6,230,6,train
/Users/kimhakhyun/Desktop/Git/capstone/Capstone/data/6/224.jpg,6,224,6,train
/Users/kimhakhyun/Desktop/Git/capstone/Capstone/data/6/542.jpg,6,542,6,train
/Users/kimhakhyun/Desktop/Git/capstone/Capstone/data/6/218.jpg,6,218,6,train
/Users/kimhakhyun/Desktop/Git/capstone/Capstone/data/6/797.jpg,6,797,6,val
/Users/kimhakhyun/Desktop/Git/capstone/Capstone/data/6/783.jpg,6,783,6,train
/Users/kimhakhyun/Desktop/Git/capstone/Capstone/data/6/754.jpg,6,754,6,train
/Users/kimhakhyun/Desktop/Git/capstone/Capstone/data/6/740.jpg,6,740,6,train
/Users/kimhakhyun/Desktop/Git/capstone/Capstone/data/6/768.jpg,6,768,6,train
/Users/kimhakhyun/Desktop/Git/capstone/Capstone/data/6/769.jpg,6,769,6,train
/Users/kimhakhyun/Desktop/Git/capstone/Capstone/data/6/741.jpg,6,741,6,train
/Users/kimhakhyun/Desktop/Git/capstone/Capstone/data/6/755.jpg,6,755,6,train
/Users/kimhakhyun/Desktop/Git/capstone/Capstone/data/6/782.jpg,6,782,6,train
/Users/kimhakhyun/Desktop/Git/capstone/Capstone/data/6/796.jpg,6,796,6,train
/Users/kimhakhyun/Desktop/Git/capstone/Capstone/data/6/219.jpg,6,219,6,train
/Users/kimhakhyun/Desktop/Git/capstone/Capstone/data/6/225.jpg,6,225,6,train
/Users/kimhakhyun/Desktop/Git/capstone/Capstone/data/6/543.jpg,6,543,6,train
/Users/kimhakhyun/Desktop/Git/capstone/Capstone/data/6/557.jpg,6,557,6,val
/Users/kimhakhyun/Desktop/Git/capstone/Capstone/data/6/231.jpg,6,231,6,train
/Users/kimhakhyun/Desktop/Git/capstone/Capstone/data/6/580.jpg,6,580,6,test
/Users/kimhakhyun/Desktop/Git/capstone/Capstone/data/6/594.jpg,6,594,6,train
/Users/kimhakhyun/Desktop/Git/capstone/Capstone/data/6/379.jpg,6,379,6,train
/Users/kimhakhyun/Desktop/Git/capstone/Capstone/data/6/351.jpg,6,351,6,train
/Users/kimhakhyun/Desktop/Git/capstone/Capstone/data/6/437.jpg,6,437,6,train
/Users/kimhakhyun/Desktop/Git/capstone/Capstone/data/6/423.jpg,6,423,6,test
/Users/kimhakhyun/Desktop/Git/capstone/Capstone/data/6/345.jpg,6,345,6,train
/Users/kimhakhyun/Desktop/Git/capstone/Capstone/data/6/392.jpg,6,392,6,train
/Users/kimhakhyun/Desktop/Git/capstone/Capstone/data/6/386.jpg,6,386,6,train
/Users/kimhakhyun/Desktop/Git/capstone/Capstone/data/6/91.jpg,6,91,6,train
/Users/kimhakhyun/Desktop/Git/capstone/Capstone/data/6/609.jpg,6,609,6,train
/Users/kimhakhyun/Desktop/Git/capstone/Capstone/data/6/85.jpg,6,85,6,train
/Users/kimhakhyun/Desktop/Git/capstone/Capstone/data/6/635.jpg,6,635,6,train
/Users/kimhakhyun/Desktop/Git/capstone/Capstone/data/6/153.jpg,6,153,6,train
/Users/kimhakhyun/Desktop/Git/capstone/Capstone/data/6/147.jpg,6,147,6,train
/Users/kimhakhyun/Desktop/Git/capstone/Capstone/data/6/621.jpg,6,621,6,train
/Users/kimhakhyun/Desktop/Git/capstone/Capstone/data/6/812.jpg,6,812,6,test
/Users/kimhakhyun/Desktop/Git/capstone/Capstone/data/6/52.jpg,6,52,6,train
/Users/kimhakhyun/Desktop/Git/capstone/Capstone/data/6/806.jpg,6,806,6,train
/Users/kimhakhyun/Desktop/Git/capstone/Capstone/data/6/46.jpg,6,46,6,train
/Users/kimhakhyun/Desktop/Git/capstone/Capstone/data/6/190.jpg,6,190,6,train
/Users/kimhakhyun/Desktop/Git/capstone/Capstone/data/6/184.jpg,6,184,6,train
/Users/kimhakhyun/Desktop/Git/capstone/Capstone/data/1/63.jpg,1,63,1,test
/Users/kimhakhyun/Desktop/Git/capstone/Capstone/data/1/823.jpg,1,823,1,train
/Users/kimhakhyun/Desktop/Git/capstone/Capstone/data/1/189.jpg,1,189,1,train
/Users/kimhakhyun/Desktop/Git/capstone/Capstone/data/1/77.jpg,1,77,1,train
/Users/kimhakhyun/Desktop/Git/capstone/Capstone/data/1/837.jpg,1,837,1,train
/Users/kimhakhyun/Desktop/Git/capstone/Capstone/data/1/638.jpg,1,638,1,train
/Users/kimhakhyun/Desktop/Git/capstone/Capstone/data/1/604.jpg,1,604,1,train
/Users/kimhakhyun/Desktop/Git/capstone/Capstone/data/1/162.jpg,1,162,1,train
/Users/kimhakhyun/Desktop/Git/capstone/Capstone/data/1/176.jpg,1,176,1,train
/Users/kimhakhyun/Desktop/Git/capstone/Capstone/data/1/88.jpg,1,88,1,test
/Users/kimhakhyun/Desktop/Git/capstone/Capstone/data/1/610.jpg,1,610,1,train
/Users/kimhakhyun/Desktop/Git/capstone/Capstone/data/1/348.jpg,1,348,1,train
/Users/kimhakhyun/Desktop/Git/capstone/Capstone/data/1/360.jpg,1,360,1,train
/Users/kimhakhyun/Desktop/Git/capstone/Capstone/data/1/406.jpg,1,406,1,train
/Users/kimhakhyun/Desktop/Git/capstone/Capstone/data/1/412.jpg,1,412,1,train
/Users/kimhakhyun/Desktop/Git/capstone/Capstone/data/1/374.jpg,1,374,1,val
